Order_ID,Order_Date,Region,Country,Sales_Rep,Team,Customer_ID,Customer_Segment,Product_Category,Product_Name,Stage,Units_Sold,Revenue,Target,Deal_Size
3926,2021/3/10,South,Argentina,David Lee,Team B,C2926,Retail,Appliances,Refrigerator,Won,3,732,841,734
2751,2021/3/10,West,Germany,Alice Johnson,Team C,C1751,Retail,Electronics,Smartphone Z,Won,6,1452,1444,1454
3205,2021/3/10,East,India,David Lee,Team A,C2205,Retail,Electronics,Tablet Air,Won,8,984,1186,990
2838,2021/3/10,South,Argentina,Priya Sharma,Team A,C1838,SME,Appliances,Microwave Max,Lost,0,0,556,0
2455,2021/3/11,West,UK,Alice Johnson,Team C,C1455,Corporate,Appliances,Refrigerator,Lost,0,0,1327,0
4676,2021/3/11,North,Canada,John Smith,Team B,C3676,Retail,Electronics,Tablet Air,Opportunity,3,115,337,230
1736,2021/3/11,North,Canada,Priya Sharma,Team B,C0736,Retail,Appliances,Refrigerator,Lost,0,0,589,0
1032,2021/3/12,West,UK,Priya Sharma,Team B,C0032,Retail,Furniture,Standing Desk,Won,1,1999,2190,1999
4446,2021/3/12,North,USA,David Lee,Team B,C3446,Corporate,Electronics,Laptop Pro X,Opportunity,1,518,271,1036
1343,2021/3/12,South,Brazil,Priya Sharma,Team C,C0343,Corporate,Furniture,Standing Desk,Opportunity,5,506,935,1013
4480,2021/3/12,South,Argentina,David Lee,Team A,C3480,Retail,Furniture,Office Chair,Opportunity,1,589,394,1179
1439,2021/3/12,South,Argentina,Wei Zhang,Team C,C0439,Corporate,Appliances,Air Conditioner,Lost,0,0,1056,0
4537,2021/3/12,North,USA,David Lee,Team B,C3537,Corporate,Electronics,Tablet Air,Opportunity,2,499,382,999
4733,2021/3/12,South,Argentina,Priya Sharma,Team B,C3733,SME,Electronics,Tablet Air,Lost,0,0,1096,0
3686,2021/3/13,West,UK,David Lee,Team A,C2686,SME,Electronics,Tablet Air,Opportunity,2,395,731,790
2398,2021/3/13,East,China,Wei Zhang,Team A,C1398,SME,Appliances,Microwave Max,Won,3,1080,1475,1082
3990,2021/3/13,North,USA,Wei Zhang,Team C,C2990,Corporate,Appliances,Air Conditioner,Lost,0,0,758,0
5839,2021/3/13,East,China,John Smith,Team C,C4839,Retail,Furniture,Office Chair,Won,7,1652,1919,1656
2643,2021/3/13,South,Brazil,Maria Garcia,Team B,C1643,SME,Electronics,Laptop Pro X,Opportunity,2,672,653,1345
5249,2021/3/14,West,Germany,Alice Johnson,Team C,C4249,SME,Furniture,Office Chair,Won,9,576,793,583
1169,2021/3/14,North,USA,Alice Johnson,Team C,C0169,SME,Furniture,Office Chair,Lost,0,0,1353,0
1937,2021/3/14,North,Canada,John Smith,Team B,C0937,Corporate,Appliances,Air Conditioner,Won,2,518,835,518
1126,2021/3/15,South,Brazil,Alice Johnson,Team B,C0126,Corporate,Appliances,Air Conditioner,Opportunity,2,673,660,1346
1374,2021/3/15,North,USA,Wei Zhang,Team A,C0374,SME,Electronics,Tablet Air,Lost,0,0,884,0
5620,2021/3/15,East,India,Alice Johnson,Team B,C4620,SME,Electronics,Laptop Pro X,Opportunity,2,657,1035,1315
2821,2021/3/15,East,China,John Smith,Team B,C1821,Retail,Electronics,Laptop Pro X,Lost,0,0,671,0
1444,2021/3/15,East,China,Priya Sharma,Team C,C0444,SME,Appliances,Air Conditioner,Opportunity,3,347,537,695
4469,2021/3/16,North,Canada,John Smith,Team B,C3469,Retail,Electronics,Tablet Air,Lost,0,0,660,0
3341,2021/3/16,East,China,Wei Zhang,Team C,C2341,SME,Furniture,Standing Desk,Lost,0,0,1817,0
2341,2021/3/16,North,USA,Wei Zhang,Team B,C1341,Corporate,Furniture,Office Chair,Opportunity,3,382,454,765
4905,2021/3/16,East,China,Priya Sharma,Team C,C3905,SME,Appliances,Air Conditioner,Lost,0,0,1618,0
5970,2021/3/16,East,India,Alice Johnson,Team A,C4970,SME,Electronics,Laptop Pro X,Lost,0,0,1634,0
5755,2021/3/17,East,China,Priya Sharma,Team C,C4755,Retail,Furniture,Standing Desk,Won,4,1928,1685,1928
2866,2021/3/18,South,Argentina,David Lee,Team B,C1866,SME,Appliances,Refrigerator,Lost,0,0,1559,0
2368,2021/3/18,South,Brazil,Alice Johnson,Team A,C1368,Retail,Furniture,Standing Desk,Lost,0,0,1742,0
5611,2021/3/19,East,China,John Smith,Team B,C4611,SME,Furniture,Standing Desk,Won,2,1864,2211,1864
4957,2021/3/19,West,Germany,Priya Sharma,Team A,C3957,Corporate,Furniture,Office Chair,Won,1,1694,1442,1694
5108,2021/3/19,West,UK,John Smith,Team A,C4108,Corporate,Appliances,Air Conditioner,Lost,0,0,502,0
3345,2021/3/19,West,Germany,David Lee,Team A,C2345,SME,Electronics,Tablet Air,Lost,0,0,1820,0
3178,2021/3/20,East,India,John Smith,Team B,C2178,Retail,Furniture,Office Chair,Opportunity,3,439,622,879
4057,2021/3/20,East,China,John Smith,Team C,C3057,Corporate,Appliances,Refrigerator,Won,6,1434,1467,1438
1595,2021/3/20,East,India,Priya Sharma,Team A,C0595,SME,Furniture,Office Chair,Won,1,769,1076,769
3413,2021/3/20,South,Brazil,David Lee,Team C,C2413,Corporate,Electronics,Smartphone Z,Opportunity,2,606,772,1212
2551,2021/3/21,West,Germany,Priya Sharma,Team C,C1551,Corporate,Appliances,Air Conditioner,Opportunity,1,125,119,250
3333,2021/3/21,South,Brazil,Maria Garcia,Team A,C2333,Retail,Electronics,Smartphone Z,Won,1,1095,1277,1095
5393,2021/3/21,South,Argentina,Wei Zhang,Team A,C4393,Retail,Furniture,Standing Desk,Opportunity,5,180,63,361
4702,2021/3/21,North,Canada,Alice Johnson,Team A,C3702,Retail,Electronics,Laptop Pro X,Lost,0,0,1679,0
1603,2021/3/22,East,China,John Smith,Team C,C0603,Corporate,Electronics,Tablet Air,Opportunity,5,413,335,826
1455,2021/3/23,West,UK,Maria Garcia,Team B,C0455,SME,Appliances,Microwave Max,Won,9,1899,1858,1905
5280,2021/3/23,South,Argentina,Priya Sharma,Team A,C4280,Corporate,Furniture,Standing Desk,Opportunity,1,305,634,611
3917,2021/3/23,West,Germany,Wei Zhang,Team B,C2917,Retail,Appliances,Air Conditioner,Won,9,756,623,763
5286,2021/3/23,South,Argentina,David Lee,Team A,C4286,SME,Furniture,Standing Desk,Opportunity,3,427,452,854
5188,2021/3/23,East,India,Wei Zhang,Team A,C4188,Retail,Appliances,Microwave Max,Lost,0,0,584,0
3284,2021/3/25,South,Argentina,Wei Zhang,Team C,C2284,SME,Appliances,Refrigerator,Lost,0,0,1426,0
2554,2021/3/25,North,USA,Alice Johnson,Team C,C1554,Corporate,Furniture,Office Chair,Opportunity,5,537,355,1075
5090,2021/3/25,East,India,Priya Sharma,Team B,C4090,Retail,Appliances,Microwave Max,Opportunity,5,687,884,1375
3801,2021/3/25,East,India,David Lee,Team A,C2801,Retail,Electronics,Tablet Air,Opportunity,3,116,612,232
2431,2021/3/26,North,USA,Wei Zhang,Team A,C1431,Retail,Appliances,Air Conditioner,Won,2,1576,1926,1576
2397,2021/3/28,North,USA,David Lee,Team B,C1397,SME,Furniture,Standing Desk,Lost,0,0,1767,0
2773,2021/3/28,West,Germany,Alice Johnson,Team C,C1773,Retail,Electronics,Tablet Air,Opportunity,3,194,645,389
1945,2021/3/29,North,Canada,John Smith,Team C,C0945,SME,Appliances,Refrigerator,Opportunity,4,517,749,1034
3350,2021/3/29,South,Brazil,Maria Garcia,Team A,C2350,Retail,Electronics,Laptop Pro X,Won,4,612,451,615
5061,2021/3/29,North,Canada,John Smith,Team A,C4061,Corporate,Electronics,Smartphone Z,Won,2,288,173,289
5756,2021/3/29,East,China,Maria Garcia,Team B,C4756,SME,Appliances,Refrigerator,Lost,0,0,786,0
1514,2021/3/29,North,USA,David Lee,Team C,C0514,Corporate,Appliances,Air Conditioner,Won,8,848,997,849
4953,2021/3/29,South,Brazil,John Smith,Team A,C3953,SME,Appliances,Air Conditioner,Won,6,486,747,487
2480,2021/3/30,North,USA,Alice Johnson,Team C,C1480,Retail,Electronics,Laptop Pro X,Won,8,1744,1530,1747
4450,2021/3/31,West,UK,Priya Sharma,Team B,C3450,SME,Appliances,Air Conditioner,Opportunity,3,542,551,1085
2253,2021/3/31,West,UK,Alice Johnson,Team A,C1253,Corporate,Electronics,Laptop Pro X,Won,7,1995,1904,1998
3767,2021/3/31,South,Brazil,Priya Sharma,Team A,C2767,SME,Electronics,Smartphone Z,Lost,0,0,1176,0
1537,2021/3/31,West,Germany,Maria Garcia,Team A,C0537,Corporate,Appliances,Refrigerator,Opportunity,3,325,749,650
2943,2021/4/1,West,Germany,David Lee,Team C,C1943,Retail,Furniture,Standing Desk,Lost,0,0,943,0
2786,2021/4/1,West,UK,John Smith,Team C,C1786,Retail,Electronics,Tablet Air,Won,2,1928,2034,1929
1294,2021/4/1,North,USA,Wei Zhang,Team A,C0294,SME,Appliances,Microwave Max,Opportunity,1,558,386,1117
4898,2021/4/1,North,Canada,Wei Zhang,Team A,C3898,Retail,Furniture,Standing Desk,Opportunity,5,689,1033,1378
2126,2021/4/1,North,USA,Priya Sharma,Team C,C1126,SME,Electronics,Laptop Pro X,Won,2,1028,745,1028
5436,2021/4/2,North,USA,Alice Johnson,Team C,C4436,Corporate,Electronics,Tablet Air,Lost,0,0,1330,0
4276,2021/4/2,North,Canada,Alice Johnson,Team C,C3276,SME,Electronics,Smartphone Z,Won,2,474,353,475
2576,2021/4/3,West,UK,John Smith,Team C,C1576,Corporate,Electronics,Laptop Pro X,Lost,0,0,1779,0
1592,2021/4/3,South,Argentina,Maria Garcia,Team B,C0592,SME,Appliances,Refrigerator,Opportunity,2,659,749,1318
4199,2021/4/4,East,India,Wei Zhang,Team B,C3199,Retail,Furniture,Standing Desk,Lost,0,0,1349,0
5408,2021/4/4,South,Brazil,Maria Garcia,Team C,C4408,Corporate,Electronics,Tablet Air,Opportunity,5,551,867,1103
1804,2021/4/4,North,USA,Wei Zhang,Team C,C0804,Corporate,Electronics,Laptop Pro X,Opportunity,2,496,640,993
5664,2021/4/4,West,UK,Wei Zhang,Team A,C4664,Corporate,Electronics,Smartphone Z,Lost,0,0,573,0
2668,2021/4/4,West,Germany,Priya Sharma,Team A,C1668,Retail,Appliances,Air Conditioner,Lost,0,0,1928,0
5267,2021/4/5,South,Brazil,David Lee,Team B,C4267,SME,Appliances,Air Conditioner,Opportunity,3,355,102,711
4333,2021/4/5,West,Germany,Priya Sharma,Team B,C3333,Corporate,Appliances,Air Conditioner,Opportunity,3,508,829,1016
3930,2021/4/5,North,USA,Alice Johnson,Team B,C2930,Corporate,Electronics,Smartphone Z,Opportunity,5,302,184,605
4856,2021/4/5,East,India,Priya Sharma,Team C,C3856,Retail,Furniture,Standing Desk,Lost,0,0,1008,0
1086,2021/4/5,West,Germany,Maria Garcia,Team A,C0086,Retail,Appliances,Air Conditioner,Won,9,657,978,659
1143,2021/4/5,South,Argentina,Maria Garcia,Team A,C0143,Retail,Appliances,Air Conditioner,Won,3,1731,1858,1733
4345,2021/4/6,South,Argentina,Priya Sharma,Team A,C3345,SME,Electronics,Smartphone Z,Won,9,486,865,491
5339,2021/4/7,East,India,Wei Zhang,Team A,C4339,SME,Electronics,Laptop Pro X,Won,2,1850,1896,1850
2197,2021/4/7,North,Canada,David Lee,Team C,C1197,SME,Furniture,Standing Desk,Lost,0,0,1419,0
3675,2021/4/7,South,Brazil,Alice Johnson,Team B,C2675,Corporate,Furniture,Standing Desk,Won,7,1267,1358,1268
3446,2021/4/8,North,Canada,John Smith,Team B,C2446,Retail,Appliances,Microwave Max,Opportunity,1,686,916,1372
2349,2021/4/9,West,Germany,Alice Johnson,Team C,C1349,SME,Furniture,Office Chair,Won,9,828,1227,831
3477,2021/4/9,East,India,Wei Zhang,Team B,C2477,SME,Electronics,Smartphone Z,Won,8,1560,1987,1564
1318,2021/4/9,East,India,Maria Garcia,Team C,C0318,Corporate,Appliances,Air Conditioner,Opportunity,2,733,1128,1467
2691,2021/4/9,East,China,David Lee,Team C,C1691,SME,Electronics,Smartphone Z,Opportunity,5,430,225,861
2774,2021/4/10,East,China,Maria Garcia,Team C,C1774,SME,Electronics,Laptop Pro X,Won,8,1232,1316,1233
4895,2021/4/10,West,UK,Priya Sharma,Team A,C3895,Corporate,Appliances,Refrigerator,Opportunity,4,604,370,1208
1149,2021/4/11,West,Germany,John Smith,Team A,C0149,Corporate,Appliances,Microwave Max,Won,1,599,402,599
1723,2021/4/11,West,UK,Maria Garcia,Team A,C0723,Corporate,Furniture,Office Chair,Lost,0,0,1051,0
1502,2021/4/11,West,Germany,Alice Johnson,Team A,C0502,SME,Electronics,Smartphone Z,Won,6,396,553,400
2655,2021/4/11,East,India,John Smith,Team C,C1655,Corporate,Appliances,Microwave Max,Won,4,480,828,480
5684,2021/4/11,East,India,Maria Garcia,Team A,C4684,Corporate,Electronics,Tablet Air,Won,6,870,607,871
1756,2021/4/12,East,China,Alice Johnson,Team B,C0756,Retail,Electronics,Laptop Pro X,Opportunity,5,364,698,729
3474,2021/4/12,East,India,Alice Johnson,Team B,C2474,SME,Furniture,Office Chair,Opportunity,1,387,872,775
2853,2021/4/12,East,China,Priya Sharma,Team C,C1853,Retail,Furniture,Office Chair,Lost,0,0,950,0
2578,2021/4/12,South,Argentina,Alice Johnson,Team A,C1578,Retail,Appliances,Air Conditioner,Won,9,1737,1817,1743
5367,2021/4/13,North,USA,David Lee,Team B,C4367,Corporate,Electronics,Tablet Air,Won,9,1287,1267,1289
3329,2021/4/13,East,China,Priya Sharma,Team B,C2329,Retail,Electronics,Smartphone Z,Opportunity,4,687,600,1374
3698,2021/4/13,East,China,John Smith,Team C,C2698,Retail,Furniture,Office Chair,Opportunity,3,580,1025,1160
5377,2021/4/13,East,China,David Lee,Team B,C4377,Retail,Appliances,Air Conditioner,Opportunity,2,211,329,423
3154,2021/4/14,South,Brazil,David Lee,Team C,C2154,SME,Furniture,Office Chair,Opportunity,3,592,334,1184
3017,2021/4/14,South,Argentina,David Lee,Team C,C2017,Corporate,Electronics,Smartphone Z,Won,3,762,740,764
1770,2021/4/14,East,China,David Lee,Team B,C0770,Corporate,Appliances,Microwave Max,Lost,0,0,1879,0
5644,2021/4/14,East,India,Alice Johnson,Team A,C4644,SME,Electronics,Tablet Air,Opportunity,2,523,424,1046
2708,2021/4/14,East,China,David Lee,Team C,C1708,Corporate,Electronics,Tablet Air,Lost,0,0,554,0
1869,2021/4/14,West,UK,John Smith,Team B,C0869,Retail,Furniture,Standing Desk,Won,9,954,1025,955
2331,2021/4/15,East,India,David Lee,Team C,C1331,Retail,Appliances,Microwave Max,Won,4,572,427,575
4937,2021/4/15,West,Germany,Wei Zhang,Team C,C3937,Corporate,Electronics,Smartphone Z,Lost,0,0,712,0
5545,2021/4/15,North,USA,Maria Garcia,Team A,C4545,Retail,Furniture,Standing Desk,Won,7,1015,1254,1021
3867,2021/4/16,East,India,Priya Sharma,Team A,C2867,Retail,Electronics,Smartphone Z,Won,7,441,188,447
3892,2021/4/16,West,Germany,Alice Johnson,Team C,C2892,Retail,Appliances,Microwave Max,Opportunity,3,653,788,1306
4744,2021/4/18,North,USA,Priya Sharma,Team C,C3744,Retail,Furniture,Standing Desk,Lost,0,0,1980,0
3255,2021/4/18,South,Brazil,Priya Sharma,Team B,C2255,Corporate,Appliances,Refrigerator,Lost,0,0,885,0
4438,2021/4/19,North,Canada,David Lee,Team A,C3438,Retail,Electronics,Tablet Air,Won,3,1734,2067,1735
3742,2021/4/19,West,Germany,Priya Sharma,Team B,C2742,SME,Furniture,Office Chair,Opportunity,1,309,685,618
1054,2021/4/20,West,UK,Alice Johnson,Team B,C0054,SME,Appliances,Microwave Max,Opportunity,2,296,154,592
1405,2021/4/20,South,Argentina,Maria Garcia,Team A,C0405,Retail,Appliances,Microwave Max,Lost,0,0,1899,0
1372,2021/4/20,East,India,David Lee,Team C,C0372,Retail,Electronics,Laptop Pro X,Opportunity,4,262,21,525
2877,2021/4/21,North,Canada,John Smith,Team C,C1877,SME,Furniture,Office Chair,Won,1,1545,1997,1545
1104,2021/4/21,North,Canada,Maria Garcia,Team B,C0104,Retail,Electronics,Laptop Pro X,Won,1,1140,868,1140
2274,2021/4/21,South,Brazil,Alice Johnson,Team A,C1274,SME,Electronics,Tablet Air,Opportunity,5,365,728,731
1776,2021/4/21,East,China,John Smith,Team A,C0776,Retail,Electronics,Laptop Pro X,Opportunity,2,548,1047,1096
5628,2021/4/21,North,Canada,Alice Johnson,Team C,C4628,Corporate,Electronics,Smartphone Z,Opportunity,2,310,626,620
5200,2021/4/22,East,India,John Smith,Team C,C4200,Corporate,Furniture,Office Chair,Opportunity,5,361,729,722
3959,2021/4/22,North,USA,Wei Zhang,Team B,C2959,SME,Electronics,Tablet Air,Won,2,920,964,921
4838,2021/4/23,West,Germany,Maria Garcia,Team A,C3838,SME,Electronics,Laptop Pro X,Lost,0,0,686,0
5557,2021/4/23,West,UK,David Lee,Team C,C4557,SME,Electronics,Laptop Pro X,Won,1,1586,1760,1586
1692,2021/4/24,North,USA,John Smith,Team B,C0692,SME,Electronics,Laptop Pro X,Opportunity,1,534,347,1068
1792,2021/4/24,West,UK,Alice Johnson,Team C,C0792,Retail,Furniture,Office Chair,Lost,0,0,827,0
3356,2021/4/25,South,Brazil,Wei Zhang,Team A,C2356,Retail,Furniture,Office Chair,Won,6,1560,1974,1562
5480,2021/4/25,South,Brazil,Priya Sharma,Team A,C4480,Retail,Appliances,Air Conditioner,Won,9,972,966,980
2748,2021/4/25,West,Germany,Wei Zhang,Team A,C1748,Retail,Electronics,Laptop Pro X,Opportunity,2,344,590,689
5912,2021/4/25,South,Argentina,Alice Johnson,Team A,C4912,SME,Electronics,Tablet Air,Opportunity,4,316,166,632
2741,2021/4/25,West,Germany,David Lee,Team A,C1741,Retail,Appliances,Refrigerator,Opportunity,4,426,507,852
4200,2021/4/26,East,India,Maria Garcia,Team B,C3200,Corporate,Electronics,Laptop Pro X,Lost,0,0,800,0
3361,2021/4/26,East,India,Wei Zhang,Team A,C2361,SME,Appliances,Refrigerator,Opportunity,1,719,897,1438
3174,2021/4/26,North,USA,Alice Johnson,Team C,C2174,SME,Electronics,Laptop Pro X,Won,6,906,900,908
4841,2021/4/27,East,China,Wei Zhang,Team B,C3841,Corporate,Appliances,Air Conditioner,Opportunity,5,502,684,1005
4839,2021/4/27,East,China,Wei Zhang,Team A,C3839,SME,Appliances,Refrigerator,Opportunity,4,657,575,1315
3331,2021/4/27,West,UK,Priya Sharma,Team C,C2331,SME,Furniture,Standing Desk,Won,4,1668,2008,1669
4917,2021/4/27,North,USA,Priya Sharma,Team C,C3917,SME,Electronics,Smartphone Z,Lost,0,0,1084,0
3234,2021/4/28,West,Germany,Priya Sharma,Team B,C2234,SME,Furniture,Standing Desk,Opportunity,4,281,677,563
3442,2021/4/28,North,Canada,Alice Johnson,Team B,C2442,Retail,Electronics,Tablet Air,Lost,0,0,1250,0
3016,2021/4/29,West,Germany,Priya Sharma,Team A,C2016,Retail,Furniture,Standing Desk,Won,4,312,308,312
2154,2021/4/29,South,Brazil,Priya Sharma,Team B,C1154,SME,Appliances,Air Conditioner,Won,4,216,-49,219
5578,2021/4/30,West,UK,Alice Johnson,Team B,C4578,SME,Furniture,Office Chair,Won,10,1320,1354,1322
3943,2021/4/30,North,USA,Maria Garcia,Team C,C2943,Retail,Appliances,Refrigerator,Won,3,1023,1112,1023
4478,2021/4/30,South,Argentina,Maria Garcia,Team C,C3478,Corporate,Appliances,Microwave Max,Lost,0,0,1416,0
4561,2021/4/30,South,Brazil,Wei Zhang,Team B,C3561,Retail,Electronics,Tablet Air,Lost,0,0,846,0
1768,2021/5/1,North,Canada,Priya Sharma,Team A,C0768,Retail,Appliances,Microwave Max,Opportunity,2,442,370,885
1274,2021/5/1,West,UK,David Lee,Team C,C0274,SME,Electronics,Tablet Air,Lost,0,0,781,0
2050,2021/5/1,East,India,John Smith,Team B,C1050,Retail,Electronics,Smartphone Z,Lost,0,0,1824,0
4977,2021/5/2,West,Germany,John Smith,Team B,C3977,Retail,Appliances,Air Conditioner,Won,10,1930,2419,1939
2701,2021/5/2,East,India,Alice Johnson,Team A,C1701,Retail,Furniture,Standing Desk,Opportunity,3,413,701,826
2275,2021/5/2,West,UK,Alice Johnson,Team A,C1275,SME,Appliances,Microwave Max,Lost,0,0,1887,0
3903,2021/5/3,East,India,Maria Garcia,Team B,C2903,Retail,Electronics,Tablet Air,Lost,0,0,1358,0
5349,2021/5/3,North,Canada,Priya Sharma,Team A,C4349,Retail,Electronics,Tablet Air,Opportunity,1,502,813,1004
5537,2021/5/3,North,Canada,Wei Zhang,Team C,C4537,SME,Appliances,Refrigerator,Lost,0,0,1932,0
4235,2021/5/3,West,UK,Wei Zhang,Team A,C3235,Retail,Electronics,Laptop Pro X,Lost,0,0,1047,0
3175,2021/5/4,East,China,Alice Johnson,Team B,C2175,Corporate,Electronics,Tablet Air,Won,5,550,715,552
2825,2021/5/4,East,India,Wei Zhang,Team B,C1825,Corporate,Furniture,Standing Desk,Won,4,1264,1046,1264
1669,2021/5/4,West,Germany,Maria Garcia,Team B,C0669,Corporate,Electronics,Tablet Air,Won,2,1404,1272,1404
3014,2021/5/4,South,Argentina,Priya Sharma,Team C,C2014,Retail,Electronics,Tablet Air,Won,4,424,735,427
3611,2021/5/4,South,Argentina,Alice Johnson,Team C,C2611,SME,Appliances,Refrigerator,Lost,0,0,614,0
4821,2021/5/4,West,UK,Priya Sharma,Team A,C3821,Corporate,Electronics,Laptop Pro X,Lost,0,0,1913,0
4778,2021/5/4,East,China,Wei Zhang,Team C,C3778,Corporate,Electronics,Laptop Pro X,Won,8,448,947,448
4884,2021/5/4,North,USA,Wei Zhang,Team A,C3884,SME,Appliances,Refrigerator,Won,6,948,1080,953
5402,2021/5/5,South,Argentina,Wei Zhang,Team A,C4402,Corporate,Furniture,Standing Desk,Opportunity,4,622,886,1245
3813,2021/5/5,North,Canada,Wei Zhang,Team A,C2813,SME,Electronics,Smartphone Z,Lost,0,0,1338,0
4292,2021/5/5,West,UK,David Lee,Team B,C3292,Corporate,Electronics,Smartphone Z,Lost,0,0,742,0
2519,2021/5/5,South,Brazil,Wei Zhang,Team A,C1519,SME,Appliances,Refrigerator,Won,9,522,893,522
3294,2021/5/6,West,Germany,Wei Zhang,Team A,C2294,Retail,Furniture,Standing Desk,Won,3,816,597,818
4490,2021/5/6,South,Argentina,Priya Sharma,Team C,C3490,Retail,Furniture,Standing Desk,Won,2,484,924,484
2586,2021/5/6,North,USA,David Lee,Team A,C1586,SME,Electronics,Tablet Air,Opportunity,4,400,648,800
1180,2021/5/6,South,Argentina,Alice Johnson,Team B,C0180,Corporate,Appliances,Refrigerator,Opportunity,1,614,361,1229
5747,2021/5/6,West,UK,Alice Johnson,Team C,C4747,SME,Electronics,Smartphone Z,Lost,0,0,1081,0
4376,2021/5/6,East,India,David Lee,Team C,C3376,Retail,Electronics,Smartphone Z,Won,8,528,854,535
3219,2021/5/7,West,UK,David Lee,Team B,C2219,Corporate,Electronics,Smartphone Z,Opportunity,4,710,1047,1420
4270,2021/5/7,South,Brazil,Maria Garcia,Team A,C3270,Retail,Electronics,Tablet Air,Opportunity,4,207,120,415
1530,2021/5/8,East,India,Wei Zhang,Team A,C0530,Corporate,Appliances,Microwave Max,Lost,0,0,1793,0
2956,2021/5/8,East,China,Priya Sharma,Team C,C1956,Corporate,Furniture,Standing Desk,Opportunity,5,601,508,1202
3586,2021/5/8,South,Brazil,John Smith,Team C,C2586,Corporate,Furniture,Standing Desk,Opportunity,4,331,473,663
2422,2021/5/8,East,China,Alice Johnson,Team C,C1422,SME,Appliances,Air Conditioner,Opportunity,1,559,493,1118
4635,2021/5/8,East,China,Wei Zhang,Team A,C3635,SME,Electronics,Tablet Air,Opportunity,1,638,948,1277
1593,2021/5/9,West,Germany,Maria Garcia,Team C,C0593,SME,Electronics,Smartphone Z,Lost,0,0,1077,0
5488,2021/5/9,West,Germany,John Smith,Team B,C4488,Retail,Furniture,Office Chair,Opportunity,1,274,107,548
